_id,WEIGHT,TIMESTAMP,TYPE,SYNC,SYNC_QQHEALTH,TIME_ZONE,FAT_PERCENTAGE,SOURCE,IMPEDANCE,BMI,HEIGHT,BODY_FAT,MUSCLE,BODY_SHAPE_TYPE,MOISTURE,BASAL_METABOLISM,VISCERAL_FAT,BONE_MASS,SCORE,DEVICE_ID,USER_ID
1484015428000,72.19999694824219,1484015428000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1484157510000,73,1484157510000,0,1,,,,1,,22,182,,,,,,,,,,-1
1484185493000,71.5999984741211,1484185493000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1484189619000,71.9000015258789,1484189619000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1484236082000,72.80000305175781,1484236082000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1484240508000,73.5999984741211,1484240508000,0,1,,,,1,,22.200000762939453,182,,,,,,,,,,-1
1484244358000,72.4000015258789,1484244358000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1484453225000,72.5,1484453225000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1484507273000,73.5,1484507273000,0,1,,,,1,,22.100000381469727,182,,,,,,,,,,-1
1484535301000,72.5999984741211,1484535301000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1484591106000,72.69999694824219,1484591106000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1484622731000,72.30000305175781,1484622731000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1484795111000,72.19999694824219,1484795111000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1484848850000,72.9000015258789,1484848850000,0,1,,,,1,,22,182,,,,,,,,,,-1
1485026177000,73.30000305175781,1485026177000,0,1,,,,1,,22.100000381469727,182,,,,,,,,,,-1
1485143395000,71.9000015258789,1485143395000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1485231080000,71.9000015258789,1485231080000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1485316399000,71.5,1485316399000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1485394375000,72.19999694824219,1485394375000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1485713517000,73.4000015258789,1485713517000,0,1,,,,1,,22.100000381469727,182,,,,,,,,,,-1
1485800898000,73.4000015258789,1485800898000,0,1,,,,1,,22.100000381469727,182,,,,,,,,,,-1
1485919045000,72.30000305175781,1485919045000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1485976434000,73.69999694824219,1485976434000,0,1,,,,1,,22.200000762939453,182,,,,,,,,,,-1
1486007966000,72.4000015258789,1486007966000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1486137160000,71.5999984741211,1486137160000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1486275147000,72.4000015258789,1486275147000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1486353203000,71.5999984741211,1486353203000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1486404898000,72.0999984741211,1486404898000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1486440371000,71.5999984741211,1486440371000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1486528743000,71.5999984741211,1486528743000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1486670210000,72.69999694824219,1486670210000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1486699421000,71.5999984741211,1486699421000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1487091494000,72.30000305175781,1487091494000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1487216143000,71.9000015258789,1487216143000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1487264843000,72.80000305175781,1487264843000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1487351824000,72.19999694824219,1487351824000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1487390585000,71.5,1487390585000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1487441176000,72.69999694824219,1487441176000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1487528225000,72.0999984741211,1487528225000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1487612148000,72.30000305175781,1487612148000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1487645696000,71.69999694824219,1487645696000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1487697629000,73.19999694824219,1487697629000,0,1,,,,1,,22,182,,,,,,,,,,-1
1487786311000,72.5999984741211,1487786311000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1487819310000,71.30000305175781,1487819310000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1487871071000,71.80000305175781,1487871071000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1487905740000,71,1487905740000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1487967947000,71,1487967947000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1488055776000,73.0999984741211,1488055776000,0,1,,,,1,,22,182,,,,,,,,,,-1
1488164927000,72.0999984741211,1488164927000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1488220341000,72.0999984741211,1488220341000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1488251508000,71.30000305175781,1488251508000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1488337026000,71.30000305175781,1488337026000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1488735499000,73.4000015258789,1488735499000,0,1,,,,1,,22.100000381469727,182,,,,,,,,,,-1
1488770222000,72.5999984741211,1488770222000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1488854266000,71.69999694824219,1488854266000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1488941044000,71.80000305175781,1488941044000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1488996090000,72.9000015258789,1488996090000,0,1,,,,1,,22,182,,,,,,,,,,-1
1489082753000,73.30000305175781,1489082753000,0,1,,,,1,,22.100000381469727,182,,,,,,,,,,-1
1489116659000,72,1489116659000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1489430829000,71.5999984741211,1489430829000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1489518339000,72.5,1489518339000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1489547133000,71.4000015258789,1489547133000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1489638926000,71.30000305175781,1489638926000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1489720666000,71.0999984741211,1489720666000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1489778345000,73,1489778345000,0,1,,,,1,,22,182,,,,,,,,,,-1
1489808317000,72.30000305175781,1489808317000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1489864613000,72.30000305175781,1489864613000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1489897706000,71.5999984741211,1489897706000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1489980120000,71.69999694824219,1489980120000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1490038014000,72.5,1490038014000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1490066847000,72,1490066847000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1490123777000,71.80000305175781,1490123777000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1491066640000,73.69999694824219,1491066640000,0,1,,,,1,,22.200000762939453,182,,,,,,,,,,-1
1491114470000,72,1491114470000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1491187830000,72,1491187830000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1491248047000,72,1491248047000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1491276752000,72.5,1491276752000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1491332454000,71.9000015258789,1491332454000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1491361253000,71.19999694824219,1491361253000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1491416965000,72.0999984741211,1491416965000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1491436397000,71.9000015258789,1491436397000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1491763477000,72.5,1491763477000,0,1,,,,1,,21.799999237060547,182,,,,,,,,,,-1
1491794565000,72.19999694824219,1491794565000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1491937262000,72,1491937262000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1492967437000,72.80000305175781,1492967437000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1493000492000,71.5,1493000492000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1493057166000,71.19999694824219,1493057166000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1493081509000,70.69999694824219,1493081509000,0,1,,,,1,,21.299999237060547,182,,,,,,,,,,-1
1493139353000,71.4000015258789,1493139353000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1493175050000,69.69999694824219,1493175050000,0,1,,,,1,,21,182,,,,,,,,,,-1
1493229601000,71.5999984741211,1493229601000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1493578716000,72.80000305175781,1493578716000,0,1,,,,1,,21.899999618530273,182,,,,,,,,,,-1
1493607498000,71,1493607498000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1493664354000,71.69999694824219,1493664354000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1493692351000,70.5999984741211,1493692351000,0,1,,,,1,,21.299999237060547,182,,,,,,,,,,-1
1493744570000,71.5,1493744570000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1493779882000,70.4000015258789,1493779882000,0,1,,,,1,,21.200000762939453,182,,,,,,,,,,-1
1493833984000,71.9000015258789,1493833984000,0,1,,,,1,,21.700000762939453,182,,,,,,,,,,-1
1493865986000,71.0999984741211,1493865986000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1493922640000,71.0999984741211,1493922640000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1494014950000,71.4000015258789,1494014950000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1494106134000,71.0999984741211,1494106134000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1494108915000,71.30000305175781,1494108915000,0,1,,,,1,,21.5,182,,,,,,,,,,-1
1494187413000,71.5999984741211,1494187413000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1494214701000,70.19999694824219,1494214701000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1494268284000,70.5999984741211,1494268284000,0,1,,,,1,,21.299999237060547,182,,,,,,,,,,-1
1494442468000,70.5999984741211,1494442468000,0,1,,,,1,,21.299999237060547,182,,,,,,,,,,-1
1495595473000,70.19999694824219,1495595473000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1495680309000,69.19999694824219,1495680309000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1495994167000,71.69999694824219,1495994167000,0,1,,,,1,,21.600000381469727,182,,,,,,,,,,-1
1496027164000,71,1496027164000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1496079266000,71.0999984741211,1496079266000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1496109795000,70.5,1496109795000,0,1,,,,1,,21.200000762939453,182,,,,,,,,,,-1
1496161506000,70.69999694824219,1496161506000,0,1,,,,1,,21.299999237060547,182,,,,,,,,,,-1
1496200005000,69.5999984741211,1496200005000,0,1,,,,1,,21,182,,,,,,,,,,-1
1496256599000,70.5,1496256599000,0,1,,,,1,,21.200000762939453,182,,,,,,,,,,-1
1496342061000,71,1496342061000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1496372575000,70.0999984741211,1496372575000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1496475817000,69,1496475817000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1496522188000,70.9000015258789,1496522188000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1496606790000,70.4000015258789,1496606790000,0,1,,,,1,,21.200000762939453,182,,,,,,,,,,-1
1496774623000,69.80000305175781,1496774623000,0,1,,,,1,,21,182,,,,,,,,,,-1
1496807107000,68.9000015258789,1496807107000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1496858633000,68.9000015258789,1496858633000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1496891501000,68.5,1496891501000,0,1,,,,1,,20.600000381469727,182,,,,,,,,,,-1
1496946755000,69,1496946755000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1496978280000,68.5999984741211,1496978280000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1497045123000,69.19999694824219,1497045123000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1497301755000,69.0999984741211,1497301755000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1497326154000,68.5,1497326154000,0,1,,,,1,,20.600000381469727,182,,,,,,,,,,-1
1497384738000,69.4000015258789,1497384738000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1497411973000,69,1497411973000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1497464558000,69.9000015258789,1497464558000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1497558782000,69.0999984741211,1497558782000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1497844053000,70.0999984741211,1497844053000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1497892354000,71,1497892354000,0,1,,,,1,,21.399999618530273,182,,,,,,,,,,-1
1497929413000,69.80000305175781,1497929413000,0,1,,,,1,,21,182,,,,,,,,,,-1
1497981818000,69.80000305175781,1497981818000,0,1,,,,1,,21,182,,,,,,,,,,-1
1498015926000,69.0999984741211,1498015926000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1498065366000,69.5,1498065366000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1498102109000,68.69999694824219,1498102109000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1498162143000,69.69999694824219,1498162143000,0,1,,,,1,,21,182,,,,,,,,,,-1
1498183249000,69.4000015258789,1498183249000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1498254230000,69.4000015258789,1498254230000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1498339727000,69.4000015258789,1498339727000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1498371513000,68.80000305175781,1498371513000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1498419185000,69.9000015258789,1498419185000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1498449643000,69.30000305175781,1498449643000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1498501062000,69.5999984741211,1498501062000,0,1,,,,1,,21,182,,,,,,,,,,-1
1498534662000,69,1498534662000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1498595863000,69.9000015258789,1498595863000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1498701735000,69.69999694824219,1498701735000,0,1,,,,1,,21,182,,,,,,,,,,-1
1498993192000,68.9000015258789,1498993192000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1499054721000,68.19999694824219,1499054721000,0,1,,,,1,,20.5,182,,,,,,,,,,-1
1499107235000,69.69999694824219,1499107235000,0,1,,,,1,,21,182,,,,,,,,,,-1
1499137078000,69.5,1499137078000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1499192035000,69.69999694824219,1499192035000,0,1,,,,1,,21,182,,,,,,,,,,-1
1499280377000,69.4000015258789,1499280377000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1499282936000,69.80000305175781,1499282936000,0,1,,,,1,,21,182,,,,,,,,,,-1
1499368911000,70.0999984741211,1499368911000,0,1,,,,1,,21.100000381469727,182,,,,,,,,,,-1
1499458805000,69.80000305175781,1499458805000,0,1,,,,1,,21,182,,,,,,,,,,-1
1499621725000,69.19999694824219,1499621725000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1499719871000,69.5,1499719871000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1499744578000,69.30000305175781,1499744578000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1499805625000,70.5,1499805625000,0,1,,,,1,,21.200000762939453,182,,,,,,,,,,-1
1499918630000,68.30000305175781,1499918630000,0,1,,,,1,,20.600000381469727,182,,,,,,,,,,-1
1500003304000,68.5999984741211,1500003304000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1500048529000,68.9000015258789,1500048529000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1500836593000,69.5,1500836593000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1500867463000,69.4000015258789,1500867463000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1500923127000,69.80000305175781,1500923127000,0,1,,,,1,,21,182,,,,,,,,,,-1
1500954856000,69.19999694824219,1500954856000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501010571000,69.5999984741211,1501010571000,0,1,,,,1,,21,182,,,,,,,,,,-1
1501039955000,69.19999694824219,1501039955000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501125809000,68,1501125809000,0,1,,,,1,,20.5,182,,,,,,,,,,-1
1501180370000,68.5999984741211,1501180370000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501268514000,69.80000305175781,1501268514000,0,1,,,,1,,21,182,,,,,,,,,,-1
1501362510000,69.5,1501362510000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1501526595000,69.5,1501526595000,0,1,,,,1,,20.899999618530273,182,,,,,,,,,,-1
1501557941000,68.5999984741211,1501557941000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501611362000,69.5999984741211,1501611362000,0,1,,,,1,,21,182,,,,,,,,,,-1
1501613557000,69.0999984741211,1501613557000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501644579000,68.80000305175781,1501644579000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501645572000,68.5,1501645572000,0,1,,,,1,,20.600000381469727,182,,,,,,,,,,-1
1501696325000,69.19999694824219,1501696325000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501731092000,68.5999984741211,1501731092000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501785592000,69.0999984741211,1501785592000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501817387000,68.5999984741211,1501817387000,0,1,,,,1,,20.700000762939453,182,,,,,,,,,,-1
1501879762000,69,1501879762000,0,1,,,,1,,20.799999237060547,182,,,,,,,,,,-1
1501913330000,68.19999694824219,1501913330000,0,1,,,,1,,20.5,182,,,,,,,,,,-1
